1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
80,63,147,53,32,36,39,39,35,38,53,56,55,44,36,31,42,40,59,92,91,53,53,62
71,41,29,27,25,28,32,33,32,31,37,31,27,18,21,21,22,34,42,60,75,79,70,71
82,86,62,65,54,57,65,62,49,44,32,34,27,17,35,27,22,43,50,43,46,47,51,58
80,50,43,49,44,46,37,33,43,21,26,40,41,41,25,22,36,56,69,68,67,70,64,70
80,56,55,53,45,42,37,42,40,53,51,41,32,26,23,25,27,35,45,63,66,73,82,88
94,96,96,85,71,61,68,63,57,44,45,37,34,23,18,6,3,20,4,4,1,6,3,11
28,4,0,4,6,1,14,1,8,19,14,15,15,14,22,25,28,38,41,24,23,20,32,51
71,38,50,51,44,38,47,44,42,35,31,47,58,41,35,38,45,61,73,95,87,78,74,68
101,83,87,93,86,92,89,84,81,86,70,65,52,39,27,30,34,40,54,70,67,46,34,37
68,43,42,42,46,55,44,36,28,38,48,122,49,34,31,32,36,30,44,55,65,85,96,112
129,109,101,99,81,72,53,54,54,47,37,44,37,31,35,26,35,38,38,64,72,62,72,75
95,88,73,45,30,16,25,20,18,15,27,22,15,33,37,34,20,23,12,1,10,3,0,9
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,9,19,13,6,1,14,6,16,13,24,15,14,19,36
48,13,10,4,13,12,14,18,21,6,9,10,10,7,8,16,13,16,13,16,16,16,15,15
21,12,10,15,5,10,13,27,6,16,13,19,19,22,33,60,141,160,81,43,29,27,43,49
61,40,32,27,36,30,32,42,33,28,37,38,42,44,42,40,26,26,46,50,34,40,46,54
80,65,68,63,61,66,65,64,91,85,73,57,49,35,17,22,28,28,43,39,49,66,65,81
114,88,89,83,83,90,76,85,72,60,44,37,33,18,15,10,25,22,32,48,77,76,81,80
106,88,94,84,80,72,67,82,86,71,68,56,41,36,15,24,34,30,49,59,69,42,58,84
94,43,38,32,38,34,38,42,37,24,26,46,35,25,26,37,48,57,43,48,46,50,42,38
49,63,61,53,54,53,49,57,52,48,56,53,29,17,27,31,37,33,40,65,77,73,82,85
92,65,55,52,46,50,43,42,46,45,55,44,26,29,20,30,39,48,43,43,54,65,58,57
54,38,44,39,47,37,36,36,49,44,48,54,40,37,38,45,56,44,61,53,70,65,66,86
102,86,90,64,60,71,96,105,91,75,49,42,38,58,65,31,17,4,10,7,1,4,0,15
22,7,6,1,5,6,6,5,1,8,5,7,9,18,20,17,18,19,15,24,18,16,14,13
30,18,13,15,20,24,32,32,36,38,47,45,40,40,31,30,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,13,14,7,13,20,14,8,15,15,15,20,20,21,7,10,20
31,13,19,12,16,13,24,17,17,22,22,12,15,20,20,25,38,21,27,19,22,16,20,43
45,16,16,20,18,17,20,33,26,29,33,31,31,32,25,37,67,53,39,25,27,23,30,29
52,46,45,47,33,32,26,25,30,31,22,36,39,36,20,28,33,32,45,66,58,59,61,65
75,61,61,47,44,32,34,38,25,29,28,30,36,28,31,38,32,37,38,65,94,95,94,102
117,61,58,51,51,59,56,45,40,42,41,43,49,42,58,49,47,51,61,66,67,79,73,73
105,84,73,73,82,58,41,43,41,30,23,29,38,39,23,23,16,32,20,14,32,33,30,37
60,22,28,32,18,22,9,8,7,6,4,11,3,9,0,4,14,14,14,4,13,5,6,15
