1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,27,20,21,23,25,22,19,17,20,23,41,42,51,31,28,22
20,23,20,21,28,30,31,39,41,47,38,30,40,41,35,37,38,41,33,34,27,28,39,33
25,26,33,27,30,31,34,35,31,28,38,48,35,32,39,50,50,39,39,37,46,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,39,51,56,54,60,63,54,61,77,74,80,89,76
91,87,72,47,44,41,44,46,44,46,52,41,46,45,50,53,53,48,52,50,53,72,69,68
59,55,48,52,54,54,44,38,33,33,49,52,38,32,31,34,27,23,23,24,17,23,22,20
19,15,22,22,21,19,27,20,25,33,23,16,19,11,17,18,19,25,29,40,47,60,66,66
68,57,54,45,50,50,49,48,38,36,36,41,35,35,27,20,19,31,55,49,52,51,57,73
80,84,70,64,68,81,87,92,82,86,73,93,94,68,60,61,48,49,52,56,49,51,59,68
86,99,95,90,87,79,81,67,69,79,79,93,66,52,65,55,46,46,39,38,29,30,35,28
26,22,23,23,34,46,39,26,35,46,59,51,30,20,14,23,26,21,26,27,34,34,33,39
26,21,25,24,17,11,19,14,10,16,14,13,19,14,13,13,15,16,23,25,25,20,13,17
22,25,25,25,24,25,24,23,17,32,38,49,48,50,41,34,32,31,47,68,71,77,93,85
84,76,81,93,110,103,106,116,104,87,74,69,47,24,20,24,28,36,52,62,78,89,75,71
67,58,50,60,60,56,59,58,57,60,53,33,28,18,23,17,24,29,39,42,49,46,47,51
62,62,55,60,60,61,60,70,73,65,70,47,38,39,43,35,35,27,21,12,3,3,3,5
4,5,3,3,6,6,5,2,7,12,14,NULL,NULL,NULL,NULL,13,13,5,9,8,3,2,5,9
6,9,9,10,3,6,5,5,10,15,33,11,11,12,13,16,17,15,11,11,5,7,12,4
6,6,7,12,19,20,16,16,32,46,43,45,49,42,35,30,28,24,19,17,20,22,23,40
39,23,12,16,19,23,22,24,38,31,31,32,31,32,21,33,36,33,33,29,19,29,27,19
24,34,34,33,24,20,16,17,21,29,30,27,33,31,26,30,27,24,26,14,15,11,14,13
15,17,15,28,24,20,16,19,20,24,21,26,23,21,17,20,30,25,20,11,10,8,11,5
9,15,3,11,18,23,21,18,28,43,43,36,29,31,30,41,48,48,46,35,39,42,40,49
53,42,36,39,41,29,16,19,22,40,50,55,48,31,29,31,38,39,50,56,56,56,56,51
58,60,53,46,64,85,82,90,92,79,76,74,54,42,30,34,34,39,42,27,23,25,34,40
53,76,80,82,70,66,69,75,96,89,73,74,50,29,22,27,33,37,51,67,63,47,73,95
96,97,97,87,81,69,69,92,85,82,75,52,44,36,33,37,45,54,62,65,76,91,109,103
116,105,96,95,60,20,8,19,22,33,26,14,8,12,13,12,15,19,27,8,2,8,16,23
26,19,12,17,17,0,8,12,19,23,5,20,14,22,14,15,17,19,20,8,8,8,11,10
10,3,12,7,5,2,18,15,14,10,10,10,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5
6,20,31,30,23,14,11,13,23,NULL,NULL,NULL,NULL,NULL,6,20,16,22,24,20,18,20,29,32
32,25,30,34,38,61,66,51,39,37,28,34,26,22,23,26,30,34,33,25,25,33,24,34
38,50,61,48,40,36,29,25,28,44,49,45,49,36,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,35,28,23,27,21,25,29,31,32,28,22,23
32,26,26,23,20,23,23,22,26,33,33,28,29,23,25,30,27,27,22,29,28,34,35,43
52,39,18,21,26,32,28,28,34,29,29,21,22,18,23,23,23,20,27,27,27,32,36,40
37,31,48,47,59,67,72,75,54,50,45,49,41,51,46,30,32,30,52,54,40,65,80,68
74,87,87,82,81,80,78,84,92,89,95,73,58,34,29,35,36,44,53,50,51,57,59,58
59,56,56,83,101,103,104,99,90,72,58,56,58,45,47,47,47,42,38,36,35,40,37,30
26,28,25,23,26,36,36,35,47,50,57,64,69,65,62,57,52,44,36,35,30,37,44,42
50,52,48,36,43,48,45,48,37,44,63,68,60,47,35,38,41,43,50,68,70,72,88,101
98,89,80,82,74,67,43,33,27,30,24,32,35,20,23,29,24,25,43,68,71,71,87,96
88,57,42,33,30,27,23,20,13,15,19,24,26,23,21,25,23,28,31,37,45,64,66,54
43,38,35,32,42,69,54,50,43,40,46,45,42,41,43,50,54,52,45,32,21,24,19,9
11,6,8,13,6,8,6,16,7,25,19,14,12,10,10,12,12,11,7,12,8,8,9,15
15,14,11,7,17,19,17,8,5,11,12,13,19,18,16,19,18,21,20,19,14,19,16,13
18,17,14,16,15,19,16,18,24,32,41,52,52,49,44,43,52,53,27,33,33,42,41,47
56,74,80,87,94,101,90,83,72,88,81,79,63,48,50,55,53,66,88,123,145,142,147,137
122,118,114,108,106,72,19,8,18,31,51,56,46,36,38,43,41,35,33,34,40,45,36,38
42,39,33,26,29,29,28,24,25,26,31,31,35,40,29,27,30,35,56,71,67,55,58,63
66,68,68,70,69,67,63,87,79,72,67,71,58,38,35,36,37,46,51,67,63,76,100,105
106,91,99,102,103,102,93,100,90,83,75,67,51,44,40,40,40,42,55,42,36,45,50,55
69,80,108,111,106,108,99,100,88,76,49,54,45,42,38,48,44,53,48,30,29,27,30,33
45,50,43,36,51,49,42,44,39,55,56,59,45,39,33,44,46,44,37,32,35,34,36,35
30,24,26,35,32,26,23,36,45,51,52,59,59,53,44,44,40,56,46,37,39,37,38,56
74,67,55,44,41,40,38,44,44,47,40,36,30,23,24,29,25,40,47,42,36,41,45,43
33,27,22,22,26,23,21,24,15,20,21,22,26,26,9,14,11,27,39,33,27,27,37,38
45,56,62,64,64,64,55,64,59,61,55,30,30,31,36,32,32,53,59,62,47,65,85,71
